Unnamed: 0.1,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
140,32.0,9,2,2,0,948,0,0,0,12,5,204.0,2.0,-1,0.0,3,0
788,43.0,4,0,1,0,764,2,0,0,14,1,557.0,5.0,-1,0.0,3,0
323,38.0,9,0,2,0,1199,0,0,0,4,5,178.0,1.0,1,1.0,2,1
3966,41.0,4,2,1,0,52,0,0,0,20,5,261.0,2.0,-1,0.0,3,0
714,56.0,9,1,2,0,15311,0,0,0,29,7,157.0,6.0,-1,0.0,3,0
4032,58.0,11,0,1,0,14412,0,0,0,18,3,297.0,1.0,-1,0.0,3,0
4356,51.0,8,0,1,0,1415,2,0,2,2,4,151.0,3.0,-1,0.0,3,0
3908,36.0,4,0,2,0,167,2,0,0,28,2,57.0,1.0,-1,0.0,3,0
4161,39.0,5,1,3,0,0,0,0,2,20,4,13.0,11.0,-1,0.0,3,0
4175,27.0,10,1,2,0,-148,2,0,0,11,8,146.0,3.0,224,1.0,1,0
406,41.0,4,0,2,0,744,2,0,2,14,0,125.0,1.0,-1,0.0,3,0
2764,42.0,0,0,1,0,2157,2,0,0,13,0,149.0,1.0,364,2.0,0,0
1004,24.0,0,0,1,0,204,2,1,0,17,7,229.0,3.0,-1,0.0,3,0
890,40.0,0,0,0,0,1206,0,1,1,16,1,201.0,5.0,-1,0.0,3,0
3533,26.0,0,1,1,0,179,1,0,0,30,1,10.0,3.0,-1,0.0,3,0
2390,24.0,11,1,1,0,366,0,1,2,16,0,234.0,2.0,-1,0.0,3,0
3435,48.0,4,0,1,0,178,2,0,2,17,4,320.0,4.0,-1,0.0,3,0
3768,47.0,9,1,2,0,0,0,0,2,11,4,58.0,3.0,-1,0.0,3,0
3126,52.0,0,0,0,0,2,0,0,2,9,4,70.0,3.0,-1,0.0,3,0
303,35.0,0,0,1,0,1287,2,0,0,14,1,330.0,2.0,-1,0.0,3,0
4075,40.0,4,0,1,0,257,2,0,2,16,0,731.0,4.0,-1,0.0,3,0
3074,34.0,1,0,2,0,475,2,1,0,9,1,1156.0,1.0,-1,0.0,3,0
664,46.0,0,1,1,0,324,2,0,2,30,0,293.0,6.0,-1,0.0,3,0
1177,28.0,5,1,2,0,4579,0,0,0,12,2,409.0,2.0,-1,0.0,3,1
1947,47.0,3,0,1,0,3188,2,0,0,3,6,426.0,3.0,-1,0.0,3,0
3771,61.0,9,0,2,0,997,0,0,0,10,10,106.0,1.0,-1,0.0,3,1
4139,51.0,0,2,1,0,1069,2,0,2,30,0,247.0,2.0,-1,0.0,3,0
2132,26.0,8,0,1,0,0,0,0,2,27,0,755.0,1.0,-1,0.0,3,0
3682,39.0,9,2,3,0,497,0,0,0,13,0,66.0,1.0,363,22.0,0,0
961,41.0,0,0,1,0,552,2,0,0,12,0,463.0,1.0,-1,0.0,3,0
2009,28.0,0,0,0,0,702,2,0,2,26,4,318.0,2.0,-1,0.0,3,0
2149,32.0,4,1,2,0,1059,2,0,0,17,7,115.0,1.0,-1,0.0,3,0
2732,45.0,4,0,0,0,-322,0,0,2,9,4,225.0,2.0,-1,0.0,3,0
2338,29.0,3,0,1,0,596,0,0,0,30,2,510.0,2.0,-1,0.0,3,0
3186,41.0,9,0,2,0,4824,0,1,0,18,1,168.0,7.0,-1,0.0,3,0
304,56.0,9,0,3,0,353,0,1,0,25,1,171.0,2.0,-1,0.0,3,0
1440,56.0,6,2,0,1,1238,1,0,2,5,4,10.0,1.0,-1,0.0,3,1
1496,44.0,3,1,1,0,3945,0,0,0,28,2,255.0,1.0,-1,0.0,3,0
916,36.0,0,0,3,0,13,0,0,2,3,4,284.0,1.0,-1,0.0,3,0
4150,33.0,4,0,3,0,8023,0,0,0,25,6,196.0,1.0,87,4.0,0,0
3247,50.0,0,0,0,0,1545,2,0,0,20,3,10.0,0.0,-1,0.0,3,0
1624,58.0,4,0,1,0,116,0,0,2,16,4,580.0,3.0,-1,0.0,3,0
4128,34.0,8,2,1,0,1268,2,0,0,15,0,259.0,3.0,-1,0.0,3,0
821,31.0,9,1,2,0,112,2,0,0,2,6,159.0,2.0,271,1.0,0,0
2715,32.0,9,1,2,0,2629,0,0,0,28,5,77.0,4.0,-1,0.0,3,0
1354,39.0,0,0,3,0,781,2,0,0,15,0,74.0,2.0,-1,0.0,3,0
4042,30.0,4,1,2,0,1185,2,0,0,30,7,284.0,1.0,339,1.0,0,0
850,33.0,9,0,2,0,148,0,0,2,20,0,717.0,1.0,-1,0.0,3,0
1000,34.0,4,0,1,0,209,2,1,0,8,7,375.0,2.0,-1,0.0,3,0
18,25.0,0,1,0,0,-221,2,0,2,23,0,250.0,1.0,-1,0.0,3,0
1637,43.0,0,0,0,0,1211,2,0,2,6,0,208.0,3.0,-1,0.0,3,0
1667,33.0,0,0,1,0,-346,2,1,2,23,0,29.0,3.0,-1,0.0,3,0
493,46.0,8,0,1,0,22,0,0,0,26,5,388.0,6.0,-1,0.0,3,1
3386,32.0,0,0,1,0,517,1,0,2,5,0,10.0,1.0,-1,0.0,3,0
4178,48.0,0,0,1,0,865,2,0,0,13,0,78.0,2.0,-1,0.0,3,0
687,35.0,7,0,0,0,-12,2,0,2,12,0,212.0,5.0,-1,0.0,3,0
3061,55.0,11,0,1,0,168,0,0,0,19,5,79.0,2.0,-1,0.0,3,0
1608,35.0,0,0,0,0,11,2,0,2,13,0,326.0,4.0,-1,0.0,3,0
4125,30.0,4,0,1,0,-393,2,1,0,16,1,435.0,1.0,-1,0.0,3,1
2794,44.0,0,0,1,0,1910,1,0,2,5,4,10.0,1.0,-1,0.0,3,0
1009,53.0,9,0,2,0,4,0,0,2,20,4,19.0,6.0,-1,0.0,3,0
2408,46.0,0,0,1,0,0,2,0,0,8,0,264.0,2.0,-1,0.0,3,0
1092,47.0,4,0,1,0,599,2,0,0,13,5,99.0,3.0,-1,0.0,3,0
1327,33.0,0,2,0,0,142,2,0,1,11,0,41.0,2.0,300,5.0,0,0
1677,33.0,5,0,2,0,263,0,0,0,4,0,119.0,2.0,-1,0.0,3,0
1999,36.0,0,0,1,0,-73,1,1,0,18,0,10.0,8.0,-1,0.0,3,0
1310,37.0,10,0,3,0,0,0,0,2,18,4,115.0,1.0,-1,0.0,3,0
1987,35.0,2,1,1,0,1063,2,1,0,16,7,327.0,1.0,-1,0.0,3,0
3001,43.0,9,0,1,0,-26,2,0,2,16,0,343.0,1.0,-1,0.0,3,0
344,37.0,9,1,3,0,504,2,0,0,16,7,555.0,1.0,-1,0.0,3,0
3383,37.0,0,0,1,0,103,2,0,0,12,0,153.0,1.0,-1,0.0,3,0
986,39.0,9,2,3,0,1016,1,0,2,9,4,10.0,5.0,-1,0.0,3,0
3158,58.0,8,0,1,0,1142,0,0,1,4,6,82.0,3.0,-1,0.0,3,0
3699,50.0,0,0,1,0,253,2,1,0,5,0,475.0,2.0,-1,0.0,3,0
3277,44.0,9,0,1,0,576,2,0,2,8,0,128.0,3.0,-1,0.0,3,0
2542,30.0,8,1,1,0,105,2,0,0,21,3,75.0,1.0,-1,0.0,3,0
1142,60.0,9,2,2,0,366,0,0,0,3,4,593.0,1.0,-1,0.0,3,1
2358,51.0,0,0,0,0,0,2,0,0,10,1,324.0,1.0,-1,0.0,3,0
1198,39.0,4,2,3,0,320,0,0,0,9,1,175.0,1.0,-1,0.0,3,0
85,39.0,0,0,3,0,1466,2,0,2,7,0,406.0,2.0,-1,0.0,3,0
1518,32.0,4,0,1,0,286,0,0,0,20,7,60.0,1.0,343,4.0,0,0
3442,39.0,3,0,3,0,5462,0,0,2,6,4,29.0,4.0,-1,0.0,3,0
1381,39.0,2,0,3,0,204,0,0,0,23,1,286.0,2.0,-1,0.0,3,0
2536,56.0,1,2,0,0,29,0,0,0,29,2,52.0,2.0,227,1.0,0,0
1014,36.0,8,0,3,0,470,2,1,0,31,1,101.0,4.0,-1,0.0,3,0
128,32.0,0,1,1,0,228,0,0,1,5,6,176.0,1.0,288,3.0,0,0
1364,34.0,9,0,2,0,1906,2,0,0,14,1,68.0,3.0,-1,0.0,3,0
2979,39.0,4,0,3,0,359,1,0,2,6,4,10.0,4.0,-1,0.0,3,0
2569,53.0,4,0,1,0,4541,1,0,2,15,0,10.0,6.0,-1,0.0,3,0
891,28.0,9,1,2,0,882,0,1,0,29,2,94.0,1.0,205,2.0,0,0
3523,31.0,4,0,1,0,0,2,1,0,28,2,10.0,0.0,223,9.0,1,0
1359,35.0,6,0,0,0,0,2,0,0,14,1,340.0,3.0,-1,0.0,3,0
307,38.0,3,0,3,0,1147,2,0,2,8,0,249.0,5.0,-1,0.0,3,0
1661,45.0,8,1,1,0,-11,2,0,0,5,0,247.0,1.0,-1,0.0,3,0
2431,42.0,3,0,1,0,1289,0,0,0,15,1,250.0,4.0,415,2.0,0,1
3225,25.0,3,0,1,0,157,1,0,0,28,1,10.0,31.0,-1,0.0,3,0
1317,27.0,5,1,1,0,49,2,0,0,30,2,208.0,2.0,-1,0.0,3,0
3680,43.0,3,2,1,0,4094,2,0,0,21,3,63.0,1.0,-1,0.0,3,0
2474,32.0,9,0,2,0,1667,2,0,0,18,3,164.0,2.0,179,3.0,0,0
3598,43.0,8,0,1,0,3215,2,0,0,21,1,228.0,3.0,-1,0.0,3,0
1208,28.0,9,0,2,0,3694,0,1,0,8,1,70.0,2.0,-1,0.0,3,0
4035,47.0,4,0,1,0,2246,2,0,0,10,1,330.0,1.0,-1,0.0,3,0
3658,26.0,2,1,1,0,1347,0,0,1,18,4,280.0,6.0,92,5.0,1,1
2518,30.0,4,1,1,0,175,0,0,0,25,5,167.0,4.0,-1,0.0,3,0
1239,39.0,0,1,3,0,4229,2,1,0,5,0,205.0,2.0,-1,0.0,3,0
2289,21.0,10,1,1,0,681,0,0,2,20,5,6.0,1.0,-1,0.0,3,0
275,34.0,4,0,1,0,4,2,0,2,15,0,644.0,1.0,-1,0.0,3,0
489,33.0,9,0,2,0,641,2,0,0,13,5,347.0,2.0,-1,0.0,3,0
3954,29.0,2,1,1,0,-287,2,0,0,18,0,196.0,1.0,-1,0.0,3,0
1229,27.0,0,1,0,0,-79,2,0,2,30,0,385.0,5.0,-1,0.0,3,0
1008,36.0,9,0,2,0,605,2,0,2,26,0,204.0,1.0,-1,0.0,3,0
3410,39.0,9,0,3,0,9324,2,0,0,30,10,138.0,8.0,-1,0.0,3,0
4085,35.0,9,0,2,0,0,2,0,0,21,1,295.0,3.0,-1,0.0,3,0
3469,48.0,0,0,0,0,750,2,0,0,18,0,90.0,6.0,-1,0.0,3,0
1058,32.0,9,0,2,0,1390,1,0,0,7,5,10.0,2.0,-1,0.0,3,0
2166,47.0,4,0,3,0,826,2,0,1,18,3,195.0,3.0,112,8.0,1,0
281,32.0,0,0,3,0,1148,1,0,0,20,7,10.0,1.0,-1,0.0,3,0
2934,41.0,2,0,3,0,88,2,0,0,11,0,105.0,1.0,336,2.0,0,0
1316,30.0,9,0,2,0,3134,2,0,0,17,1,124.0,1.0,-1,0.0,3,0
968,33.0,9,1,2,0,1909,1,0,0,8,5,10.0,2.0,-1,0.0,3,0
2803,37.0,2,0,1,0,1,1,0,2,15,0,10.0,2.0,-1,0.0,3,0
3213,49.0,8,0,1,0,13229,0,1,1,8,1,77.0,2.0,-1,0.0,3,0
2602,25.0,0,0,0,1,-589,1,0,2,3,4,10.0,1.0,-1,0.0,3,0
3762,58.0,4,0,1,0,7495,2,0,2,13,0,325.0,1.0,-1,0.0,3,0
619,35.0,4,0,2,0,7050,0,0,0,11,5,222.0,3.0,182,4.0,2,1
2659,59.0,8,0,1,0,92,2,0,0,12,0,139.0,2.0,350,1.0,0,0
1742,55.0,11,0,0,0,150,0,0,0,8,1,124.0,1.0,-1,0.0,3,0
1390,37.0,0,0,3,0,603,2,0,2,23,0,10.0,0.0,-1,0.0,3,0
3318,69.0,11,0,1,0,745,0,0,1,9,8,595.0,1.0,-1,0.0,3,0
1847,33.0,4,1,1,0,291,0,0,0,25,5,72.0,6.0,-1,0.0,3,0
1579,37.0,9,0,2,0,539,0,0,0,18,2,540.0,2.0,115,3.0,0,0
1655,32.0,4,1,1,0,493,1,0,0,13,5,10.0,2.0,-1,0.0,3,0
2352,39.0,8,0,1,0,179,0,0,2,6,8,36.0,1.0,-1,0.0,3,0
2212,34.0,9,0,3,0,3301,2,0,0,17,4,485.0,2.0,227,4.0,0,0
2020,33.0,0,0,1,0,285,0,1,2,3,1,267.0,1.0,-1,0.0,3,0
1956,77.0,11,0,0,0,680,1,0,1,24,6,10.0,2.0,89,7.0,0,0
1307,41.0,0,0,3,0,1459,0,0,2,5,4,82.0,1.0,-1,0.0,3,0
2003,46.0,8,0,1,0,-121,2,1,0,8,1,214.0,4.0,-1,0.0,3,0
575,58.0,11,0,3,0,937,0,0,0,5,5,155.0,1.0,-1,0.0,3,0
3351,49.0,8,0,1,0,0,2,1,0,29,1,71.0,7.0,-1,0.0,3,0
1706,32.0,0,1,1,0,118,2,0,0,17,1,1275.0,1.0,-1,0.0,3,1
3211,37.0,4,0,1,0,2707,2,0,1,16,1,109.0,1.0,-1,0.0,3,0
3437,26.0,2,1,1,0,209,2,0,0,22,1,319.0,2.0,-1,0.0,3,0
3706,31.0,8,0,0,0,355,2,1,2,4,4,61.0,6.0,-1,0.0,3,0
861,48.0,9,0,2,0,866,0,0,0,29,2,146.0,2.0,-1,0.0,3,0
1801,49.0,0,0,1,0,579,2,0,2,28,0,396.0,1.0,-1,0.0,3,0
1628,38.0,4,0,1,0,821,2,1,0,17,3,224.0,2.0,180,1.0,0,0
1993,40.0,9,0,3,0,419,2,0,0,10,1,347.0,1.0,-1,0.0,3,0
269,56.0,2,2,1,0,1007,0,0,0,29,1,88.0,6.0,-1,0.0,3,0
629,59.0,9,0,2,0,2764,0,0,0,24,9,237.0,1.0,206,2.0,0,0
2334,33.0,9,0,1,0,3132,2,0,2,23,0,350.0,5.0,-1,0.0,3,0
300,70.0,11,2,0,0,4531,0,0,0,18,0,445.0,1.0,-1,0.0,3,0
459,39.0,9,2,3,0,36,0,0,0,26,0,118.0,1.0,102,2.0,0,0
1447,45.0,8,0,1,0,638,2,0,0,20,5,75.0,9.0,-1,0.0,3,0
1472,48.0,2,0,1,0,116,2,0,1,20,7,70.0,4.0,-1,0.0,3,0
2046,21.0,2,1,1,0,1903,1,0,2,29,0,10.0,2.0,-1,0.0,3,0
4159,53.0,3,0,1,0,94,0,0,0,10,5,493.0,1.0,181,14.0,2,1
3162,48.0,8,0,1,0,191,2,0,0,5,6,238.0,3.0,-1,0.0,3,0
2113,31.0,8,0,1,0,2304,1,0,0,20,3,10.0,2.0,-1,0.0,3,0
3693,38.0,5,0,2,0,846,0,0,0,2,4,253.0,1.0,-1,0.0,3,0
3148,36.0,8,1,1,0,1927,2,0,0,18,3,288.0,1.0,137,1.0,1,0
837,39.0,2,1,1,0,7066,2,0,0,15,0,667.0,3.0,357,3.0,1,1
3138,36.0,9,0,2,0,23,0,0,0,26,5,133.0,11.0,-1,0.0,3,0
2008,39.0,7,0,1,1,-183,1,0,2,14,0,10.0,2.0,-1,0.0,3,0
4438,52.0,8,0,1,0,98,0,1,2,19,4,10.0,0.0,-1,0.0,3,0
503,19.0,10,1,0,0,103,0,0,0,10,1,104.0,2.0,-1,0.0,3,1
2634,39.0,6,1,0,0,109,2,0,2,6,0,699.0,3.0,-1,0.0,3,0
4465,38.0,9,1,2,0,623,0,0,0,28,4,297.0,4.0,144,4.0,1,1
380,39.0,0,0,1,0,0,2,0,0,30,7,53.0,1.0,325,1.0,0,0
3507,36.0,0,0,1,0,198,1,0,2,9,0,10.0,2.0,-1,0.0,3,0
1525,35.0,0,1,3,0,871,2,0,2,6,4,216.0,3.0,-1,0.0,3,0
3525,31.0,8,1,1,0,68,2,0,0,16,7,570.0,2.0,-1,0.0,3,0
2655,42.0,4,0,1,0,4945,1,0,0,2,10,10.0,2.0,-1,0.0,3,1
2340,27.0,8,0,1,0,132,0,0,0,13,11,123.0,2.0,-1,0.0,3,0
374,42.0,8,0,1,0,-396,2,0,0,11,0,80.0,1.0,308,4.0,0,0
2680,52.0,8,1,0,0,0,0,0,2,19,0,182.0,11.0,-1,0.0,3,0
2381,30.0,3,0,1,0,1210,0,0,0,9,1,100.0,4.0,-1,0.0,3,0
3687,29.0,0,1,1,0,770,2,0,0,17,7,341.0,1.0,-1,0.0,3,0
939,31.0,9,0,2,0,8312,0,0,0,29,5,43.0,13.0,-1,0.0,3,0
4411,49.0,4,0,0,0,230,1,0,2,8,0,10.0,1.0,-1,0.0,3,0
3690,80.0,6,0,0,0,0,0,0,0,23,6,639.0,1.0,189,1.0,0,1
2147,31.0,4,1,1,0,1970,0,0,1,17,7,284.0,3.0,-1,0.0,3,0
3131,51.0,7,0,1,0,260,0,0,2,27,5,316.0,5.0,-1,0.0,3,0
2068,39.0,4,0,3,0,1167,2,0,0,30,7,968.0,1.0,87,5.0,0,1
529,40.0,9,0,2,0,1584,1,0,1,21,3,10.0,1.0,-1,0.0,3,0
4407,45.0,8,2,1,0,59,2,0,0,24,1,873.0,8.0,-1,0.0,3,1
636,41.0,0,2,0,0,2195,2,0,2,3,4,211.0,5.0,-1,0.0,3,0
1269,27.0,4,1,1,0,158,0,0,2,1,1,650.0,2.0,-1,0.0,3,1
185,34.0,5,0,2,0,1972,2,0,0,23,1,61.0,2.0,-1,0.0,3,0
3132,53.0,5,0,2,0,451,2,0,0,2,6,125.0,1.0,249,2.0,0,0
2614,32.0,4,1,2,0,705,2,0,0,20,7,20.0,4.0,-1,0.0,3,0
4202,37.0,0,2,1,0,33,2,0,0,20,3,106.0,2.0,167,1.0,0,0
1797,31.0,4,1,1,0,125,0,0,0,22,5,78.0,2.0,-1,0.0,3,0
1441,49.0,7,0,3,0,301,0,0,0,14,5,789.0,2.0,-1,0.0,3,0
2815,37.0,4,1,1,0,267,0,0,0,13,0,121.0,1.0,-1,0.0,3,0
1535,37.0,2,0,3,0,4760,2,0,0,8,0,182.0,2.0,169,2.0,0,0
1273,39.0,2,2,3,0,411,2,0,2,8,0,216.0,1.0,-1,0.0,3,0
3366,52.0,7,0,0,0,247,0,0,0,29,1,268.0,6.0,-1,0.0,3,0
607,36.0,4,2,2,0,119,0,0,0,23,1,127.0,8.0,-1,0.0,3,0
1712,29.0,0,1,1,0,309,2,0,0,11,0,471.0,3.0,-1,0.0,3,0
2199,39.0,8,2,3,0,148,0,1,0,8,1,199.0,1.0,-1,0.0,3,0
955,39.0,9,1,2,0,816,2,0,0,27,5,37.0,3.0,-1,0.0,3,0
2579,46.0,9,0,2,0,477,2,0,2,20,0,128.0,6.0,-1,0.0,3,0
3193,76.0,11,0,0,0,86,0,0,0,12,5,10.0,0.0,-1,0.0,3,0
2776,37.0,9,0,0,0,22856,0,0,0,2,1,154.0,1.0,388,1.0,0,0
403,48.0,11,0,0,1,-285,0,1,0,19,3,157.0,1.0,-1,0.0,3,0
2071,37.0,2,0,1,0,4760,2,0,0,20,3,187.0,2.0,-1,0.0,3,0
4304,55.0,1,0,0,0,298,2,0,2,8,0,144.0,3.0,-1,0.0,3,0
1977,55.0,9,2,2,0,-612,0,0,0,26,5,131.0,2.0,-1,0.0,3,0
158,27.0,5,1,1,0,50,0,0,0,29,2,168.0,1.0,-1,0.0,3,0
1748,49.0,8,0,1,0,197,2,0,0,13,7,223.0,1.0,182,2.0,0,1
2907,44.0,4,0,2,0,1707,0,0,0,8,5,406.0,3.0,-1,0.0,3,0
902,58.0,4,1,1,0,409,0,1,0,14,1,643.0,2.0,-1,0.0,3,0
352,39.0,9,0,2,0,278,0,1,0,28,1,60.0,3.0,-1,0.0,3,0
1230,75.0,11,2,1,0,1341,0,0,0,18,9,415.0,7.0,-1,0.0,3,1
4229,39.0,5,2,3,0,6,2,0,0,13,11,216.0,1.0,183,4.0,2,1
2140,47.0,6,1,2,0,3727,0,0,2,12,4,993.0,6.0,-1,0.0,3,1
444,62.0,11,0,1,0,816,0,0,0,1,8,28.0,2.0,-1,0.0,3,0
4472,29.0,0,0,0,0,200,2,0,2,30,0,322.0,2.0,-1,0.0,3,0
754,35.0,0,0,1,0,1949,2,0,2,2,4,200.0,3.0,-1,0.0,3,0
1737,59.0,6,0,1,0,345,0,0,2,9,4,38.0,1.0,-1,0.0,3,0
4502,42.0,2,0,1,0,-91,2,1,0,5,6,43.0,1.0,-1,0.0,3,0
311,55.0,9,0,3,0,559,0,1,0,28,2,271.0,2.0,-1,0.0,3,0
548,39.0,9,1,2,0,12437,0,0,1,18,3,40.0,1.0,-1,0.0,3,0
3320,48.0,9,1,1,0,290,2,0,0,21,1,257.0,2.0,-1,0.0,3,0
3624,50.0,5,0,2,0,202,2,0,0,15,7,107.0,1.0,148,4.0,0,0
306,49.0,1,0,1,0,687,2,0,0,17,7,772.0,1.0,-1,0.0,3,1
2335,33.0,8,1,2,0,490,2,0,0,7,0,31.0,1.0,363,2.0,0,0
694,49.0,9,0,3,0,1430,0,0,0,18,3,10.0,0.0,-1,0.0,3,0
2356,33.0,2,0,1,0,804,2,1,2,8,0,266.0,1.0,-1,0.0,3,0
1927,71.0,11,0,0,0,4657,0,0,0,16,6,93.0,5.0,-1,0.0,3,1
4113,43.0,5,1,2,0,0,0,0,2,19,4,147.0,1.0,-1,0.0,3,0
749,43.0,0,2,0,0,49,2,0,2,9,0,100.0,1.0,-1,0.0,3,0
3728,53.0,4,0,1,0,0,0,0,0,22,5,77.0,9.0,-1,0.0,3,0
1266,54.0,7,0,3,0,895,0,0,0,7,11,335.0,1.0,-1,0.0,3,1
4233,31.0,9,0,2,0,582,2,0,0,15,1,58.0,2.0,-1,0.0,3,0
2902,32.0,10,0,1,0,1694,2,0,0,28,2,929.0,1.0,-1,0.0,3,0
3265,55.0,11,0,1,0,1467,0,1,0,29,1,277.0,2.0,-1,0.0,3,0
970,58.0,5,0,0,0,1013,2,0,0,11,5,206.0,1.0,461,1.0,0,1
13,20.0,10,1,1,0,502,0,0,0,30,7,261.0,1.0,-1,0.0,3,1
873,29.0,4,1,2,0,2485,0,0,1,24,1,48.0,6.0,-1,0.0,3,0
808,32.0,4,1,1,0,271,2,0,0,13,0,80.0,2.0,268,2.0,1,0
514,36.0,9,0,2,0,-381,2,0,0,31,1,30.0,29.0,-1,0.0,3,0
4006,55.0,0,0,1,0,471,2,0,2,30,0,58.0,2.0,-1,0.0,3,0
409,54.0,8,0,1,0,0,0,0,0,28,2,161.0,1.0,98,2.0,0,1
2798,36.0,0,0,1,0,141,2,0,2,23,0,106.0,3.0,-1,0.0,3,0
3756,42.0,2,0,1,0,96,2,0,0,5,0,238.0,3.0,340,2.0,0,0
207,39.0,4,0,3,0,1599,2,0,0,8,1,115.0,1.0,61,1.0,0,0
2650,54.0,2,0,1,0,158,2,0,2,19,0,198.0,1.0,-1,0.0,3,0
458,40.0,4,1,1,0,641,1,0,0,16,1,10.0,6.0,-1,0.0,3,0
3123,47.0,2,0,3,0,405,1,0,0,8,5,10.0,2.0,-1,0.0,3,0
2430,52.0,4,0,1,0,1818,0,1,0,17,3,10.0,0.0,111,4.0,0,0
3007,44.0,0,0,1,0,508,2,0,0,20,7,222.0,1.0,154,1.0,0,0
4331,48.0,9,0,2,0,263,2,0,2,5,0,350.0,2.0,-1,0.0,3,0
4467,43.0,3,2,1,0,1577,2,0,0,19,3,87.0,1.0,-1,0.0,3,0
3902,55.0,0,0,1,0,1011,2,0,0,12,5,112.0,2.0,-1,0.0,3,0
1883,32.0,0,1,1,0,135,2,0,0,18,0,232.0,2.0,-1,0.0,3,0
1713,56.0,0,0,1,0,2190,0,1,0,30,2,90.0,2.0,232,1.0,0,0
3653,29.0,2,2,1,0,84,2,0,0,13,7,1101.0,2.0,-1,0.0,3,1
3248,59.0,11,2,1,0,1026,0,0,2,5,3,669.0,1.0,-1,0.0,3,1
552,63.0,11,0,1,0,2747,0,0,0,11,8,113.0,1.0,80,1.0,0,0
1439,30.0,0,0,1,0,501,2,1,2,27,0,514.0,1.0,-1,0.0,3,0
2270,59.0,11,0,1,0,319,2,0,2,5,0,143.0,3.0,-1,0.0,3,0
4326,39.0,9,1,3,0,9,0,0,0,26,5,484.0,2.0,-1,0.0,3,0
1925,33.0,2,0,1,0,0,2,0,1,22,1,44.0,8.0,-1,0.0,3,0
634,58.0,5,2,2,0,1382,0,0,2,9,4,700.0,1.0,-1,0.0,3,1
4348,60.0,11,0,2,0,225,0,0,0,19,5,54.0,2.0,-1,0.0,3,0
316,46.0,0,0,1,0,182,0,0,0,4,6,56.0,1.0,-1,0.0,3,0
3532,42.0,2,0,1,0,3620,2,0,2,27,0,22.0,16.0,-1,0.0,3,0
4256,34.0,6,0,0,0,2929,0,0,0,14,5,518.0,2.0,-1,0.0,3,1
1328,26.0,9,1,3,0,205,0,1,2,26,0,111.0,1.0,-1,0.0,3,0
427,26.0,4,0,2,0,3825,2,0,2,13,0,107.0,1.0,-1,0.0,3,0
2772,48.0,9,1,2,0,414,0,0,0,21,1,761.0,2.0,-1,0.0,3,0
105,32.0,9,1,2,0,574,1,0,0,14,7,10.0,2.0,145,3.0,0,0
142,56.0,2,2,3,0,1877,1,0,2,30,0,10.0,1.0,-1,0.0,3,0
2169,39.0,1,1,3,0,404,0,0,0,30,2,413.0,3.0,-1,0.0,3,0
4151,32.0,2,1,1,0,2478,0,1,0,20,3,395.0,1.0,-1,0.0,3,0
3940,24.0,10,1,3,0,1847,0,0,0,9,9,390.0,1.0,-1,0.0,3,0
2241,41.0,0,0,0,0,389,2,0,2,16,4,87.0,6.0,-1,0.0,3,0
3842,36.0,9,2,2,0,608,1,0,0,26,5,10.0,2.0,-1,0.0,3,0
2163,51.0,4,0,1,0,1490,2,0,0,18,1,227.0,2.0,-1,0.0,3,0
2636,47.0,2,2,3,0,4906,2,0,2,14,0,389.0,1.0,-1,0.0,3,0
1949,78.0,11,0,2,0,226,0,0,1,6,3,136.0,1.0,-1,0.0,3,0
1768,31.0,4,1,1,0,1094,2,0,2,12,4,93.0,8.0,-1,0.0,3,0
2272,47.0,4,2,2,0,-1148,2,1,2,27,0,62.0,2.0,-1,0.0,3,0
1,33.0,2,0,1,0,4789,2,1,0,11,0,220.0,1.0,339,4.0,0,0
2699,37.0,0,0,3,0,403,2,0,0,8,0,318.0,2.0,338,1.0,2,0
4481,39.0,2,0,3,0,642,0,0,0,31,1,644.0,2.0,-1,0.0,3,0
1951,46.0,1,1,2,0,1410,2,0,0,19,3,93.0,1.0,189,8.0,0,0
3358,35.0,9,0,2,0,365,0,0,0,21,3,168.0,2.0,-1,0.0,3,0
3665,26.0,2,1,1,0,5533,1,0,0,7,0,10.0,2.0,283,4.0,0,0
4187,36.0,7,0,1,0,472,2,0,2,19,4,1017.0,1.0,-1,0.0,3,0
1109,59.0,4,0,1,0,1,0,0,0,15,7,159.0,2.0,378,3.0,0,1
4238,36.0,4,1,2,0,197,0,0,0,30,7,260.0,1.0,-1,0.0,3,1
591,39.0,4,0,3,0,1048,0,1,0,21,1,405.0,1.0,-1,0.0,3,0
1695,43.0,8,0,1,0,132,0,0,0,19,5,574.0,1.0,84,3.0,2,1
3518,39.0,5,0,1,0,31,2,0,0,20,3,61.0,2.0,181,4.0,0,0
2801,32.0,4,1,2,0,1100,2,1,0,11,5,67.0,1.0,-1,0.0,3,0
1576,39.0,9,0,3,0,117,2,0,0,16,7,10.0,0.0,-1,0.0,3,0
3244,51.0,9,0,3,0,712,0,0,0,13,5,287.0,2.0,-1,0.0,3,0
213,57.0,5,0,1,0,11494,0,0,0,19,3,198.0,1.0,-1,0.0,3,0
778,33.0,0,0,0,0,0,2,0,2,15,0,270.0,1.0,-1,0.0,3,0
3578,53.0,4,0,1,0,719,2,0,2,14,0,230.0,1.0,-1,0.0,3,0
